measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1688.9531,217.2738,1183.0625,2198.0625,3796.6573,114745
microtubule,2,3,1254.9688,205.1041,756.0625,1748.0625,2877.6442,86970
microtubule,3,3,1622.9844,383.8247,706.0625,2365.0625,3656.9607,110523
microtubule,1,1,603.4844,79.702,469.5156,774.5156,1503.4425,45438
microtubule,2,1,361.3281,80.6021,239.5156,528.5156,990.6481,29940
microtubule,3,1,338.5469,63.8754,210.5156,498.5156,942.4061,28482
microtubule,1,2,421.6875,106.5002,247.2188,728.2188,1110.6244,33566
microtubule,2,2,222.2812,35.6071,156.2188,300.2188,688.3582,20804
microtubule,3,2,309.8281,69.3635,187.2188,469.2188,873.749,26407
cytoplasm,1,3,193.625,91.0172,77.0625,522.0625,630.1237,19044
cytoplasm,2,3,139.6094,41.0791,64.0625,251.0625,515.7392,15587
cytoplasm,3,3,157.0156,39.6042,70.0625,254.0625,552.599,16701
cytoplasm,1,1,363.9531,79.7577,208.5156,519.5156,996.2069,30108
cytoplasm,2,1,393.0938,103.0785,220.5156,634.5156,1057.9156,31973
cytoplasm,3,1,266.125,76.2099,140.5156,438.5156,789.0443,23847
cytoplasm,1,2,110.1562,25.7213,60.2188,183.2188,450.9203,13628
cytoplasm,2,2,106.0625,17.8301,65.2188,148.2188,442.2513,13366
cytoplasm,3,2,96.9062,25.3658,44.2188,155.2188,422.8618,12780
