measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1532.3438,444.8586,373.0781,2227.0781,3460.7502,104593
microtubule,2,3,1599.9844,481.9874,659.0781,2368.0781,3603.9872,108922
microtubule,3,3,818.5781,301.2617,250.0781,1355.0781,1949.2673,58912
microtubule,1,1,825.5781,110.9233,549.9531,1071.9531,1981.2963,59880
microtubule,2,1,911.3438,152.9229,610.9531,1272.9531,2162.9151,65369
microtubule,3,1,583.7188,129.6038,289.9531,892.9531,1469.1305,44401
microtubule,1,2,1560.5312,265.8088,920.5,2089.5,3523.7824,106498
microtubule,2,2,1622.9688,298.6496,1035.5,2426.5,3656.0012,110494
microtubule,3,2,1116.8906,256.2178,498.5,1656.5,2584.321,78105
cytoplasm,1,3,116.625,27.5692,56.0781,205.0781,462.7988,13987
cytoplasm,2,3,139.2344,33.2605,83.0781,243.0781,510.6768,15434
cytoplasm,3,3,93.5312,35.7637,41.0781,201.0781,413.895,12509
cytoplasm,1,1,327.7188,57.58,207.9531,454.9531,927.0203,28017
cytoplasm,2,1,368.9531,55.7853,224.9531,473.9531,1014.339,30656
cytoplasm,3,1,280.8906,76.7074,150.9531,448.9531,827.8563,25020
cytoplasm,1,2,675.9688,94.2282,424.5,876.5,1650.617,49886
cytoplasm,2,2,635.125,145.4914,366.5,943.5,1564.1255,47272
cytoplasm,3,2,569.25,144.4632,317.5,874.5,1424.6275,43056
