measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1481.2188,233.2102,796.3438,1919.3438,3358.2773,101496
microtubule,2,3,2341.9219,682.7789,945.3438,3714.3438,5180.9177,156581
microtubule,3,3,1428.8125,242.1387,953.3438,1858.3438,3247.3009,98142
microtubule,1,1,232.2812,72.6815,86.5312,408.5312,710.9902,21488
microtubule,2,1,873.375,236.0775,390.5312,1417.5312,2068.5818,62518
microtubule,3,1,255.9375,38.8235,193.5312,368.5312,761.0851,23002
microtubule,1,2,371.5469,67.0039,213.0625,487.0625,1000.5414,30239
microtubule,2,2,533.3594,102.9882,345.0625,758.0625,1343.1984,40595
microtubule,3,2,411.5625,94.2102,230.0625,587.0625,1085.2792,32800
cytoplasm,1,3,253.6406,51.0134,130.3438,384.3438,758.7359,22931
cytoplasm,2,3,334.3906,79.8096,205.3438,519.3438,929.7335,28099
cytoplasm,3,3,236.75,52.0451,145.3438,340.3438,722.968,21850
cytoplasm,1,1,1436.1406,231.7685,833.5312,1905.5312,3260.3044,98535
cytoplasm,2,1,488.4062,164.9515,189.5312,914.5312,1253.3651,37880
cytoplasm,3,1,340.3281,130.6198,169.5312,648.5312,939.7922,28403
cytoplasm,1,2,191.5625,34.6502,124.0625,261.0625,619.4032,18720
cytoplasm,2,2,232.3281,29.0884,164.0625,297.0625,705.7293,21329
cytoplasm,3,2,105.4375,23.6968,66.0625,166.0625,437.0234,13208
