measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1431.9688,611.0927,317.1094,2416.1094,3258.7162,98487
microtubule,2,3,1435.0312,273.5438,898.1094,2055.1094,3265.2014,98683
microtubule,3,3,1028.3125,255.6804,523.1094,1573.1094,2403.9265,72653
microtubule,1,1,768.4375,175.5691,480.5,1134.5,1859.1362,56188
microtubule,2,1,926.4688,157.3159,632.5,1322.5,2193.786,66302
microtubule,3,1,763.3594,154.5552,489.5,1128.5,1848.3826,55863
microtubule,1,2,435.6406,153.7056,155.9219,715.9219,1145.0357,34606
microtubule,2,2,522.25,109.6265,303.9219,701.9219,1328.4413,40149
microtubule,3,2,399.9062,99.0173,197.9219,671.9219,1069.364,32319
cytoplasm,1,3,145.6562,27.0783,82.1094,210.1094,534.7978,16163
cytoplasm,2,3,50.875,15.2823,20.1094,105.1094,334.0873,10097
cytoplasm,3,3,73.5938,19.6509,31.1094,114.1094,382.1969,11551
cytoplasm,1,1,330.875,54.6276,242.5,452.5,932.546,28184
cytoplasm,2,1,233.6406,45.5701,148.5,379.5,726.6407,21961
cytoplasm,3,1,273.7188,37.1545,204.5,361.5,811.5109,24526
cytoplasm,1,2,150.8594,25.6824,97.9219,211.9219,541.9778,16380
cytoplasm,2,2,79.4844,22.2239,37.9219,141.9219,390.8329,11812
cytoplasm,3,2,90.8125,28.2551,44.9219,157.9219,414.8215,12537
