measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2964.2344,522.9682,1909.75,3987.75,6504.2303,196575
microtubule,2,3,2086.5312,362.3594,1342.75,2880.75,4645.5905,140402
microtubule,3,3,1992.2188,355.5291,1262.75,2683.75,4445.8726,134366
microtubule,1,1,808.5781,118.1019,600.6875,1041.6875,1950.0945,58937
microtubule,2,1,610.9062,97.0432,402.6875,849.6875,1531.501,46286
microtubule,3,1,537.1875,77.9475,377.6875,709.6875,1375.3928,41568
microtubule,1,2,574.2031,124.8623,351.25,891.25,1433.5281,43325
microtubule,2,2,577.5312,115.3901,324.25,850.25,1440.5758,43538
microtubule,3,2,527.3594,127.7762,329.25,795.25,1334.3309,40327
cytoplasm,1,3,232.4844,69.0774,122.75,399.75,719.4276,21743
cytoplasm,2,3,244.8281,37.9659,180.75,338.75,745.5669,22533
cytoplasm,3,3,264.2188,33.2542,205.75,346.75,786.6289,23774
cytoplasm,1,1,284.8125,35.4107,210.6875,387.6875,840.959,25416
cytoplasm,2,1,294.9531,29.2723,215.6875,356.6875,862.433,26065
cytoplasm,3,1,246.5938,38.2036,167.6875,334.6875,760.0263,22970
cytoplasm,1,2,141,31.683,70.25,203.25,516.1694,15600
cytoplasm,2,2,140.875,26.3905,90.25,197.25,515.9047,15592
cytoplasm,3,2,133.375,25.4867,81.25,192.25,500.0225,15112
