measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1847.0625,301.6452,1033.6562,2605.6562,4130.2152,124826
microtubule,2,3,1814.9062,267.9605,1293.6562,2282.6562,4062.1206,122768
microtubule,3,3,1989.0781,392.457,1054.6562,2846.6562,4430.95,133915
microtubule,1,1,463.6406,161.1556,253.6094,986.6094,1209.226,36546
microtubule,2,1,719.0469,214.1755,395.6094,1279.6094,1750.0789,52892
microtubule,3,1,937.2188,211.0918,356.6094,1305.6094,2212.0835,66855
microtubule,1,2,397.9375,91.8224,182.3125,668.3125,1072.8382,32424
microtubule,2,2,424.4062,86.3714,298.3125,657.3125,1128.8889,34118
microtubule,3,2,433.0781,78.8903,296.3125,650.3125,1147.2526,34673
cytoplasm,1,3,175.3906,50.9342,71.6562,273.6562,590.2529,17839
cytoplasm,2,3,197.7344,44.1096,111.6562,313.6562,637.5684,19269
cytoplasm,3,3,128.3594,26.026,71.6562,196.6562,490.6587,14829
cytoplasm,1,1,515.6875,293.1354,97.6094,1180.6094,1319.4414,39877
cytoplasm,2,1,408.7969,146.2936,153.6094,687.6094,1093.0879,33036
cytoplasm,3,1,862.5781,324.5898,326.6094,1473.6094,2054.0232,62078
cytoplasm,1,2,305.0781,79.7957,162.3125,507.3125,876.1975,26481
cytoplasm,2,2,323.6562,64.9728,185.3125,514.3125,915.5389,27670
cytoplasm,3,2,500.2812,137.3837,215.3125,761.3125,1289.5631,38974
