measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1421.2344,339.9056,886.5469,2131.5469,3222.3527,97388
microtubule,2,3,1266.9219,150.7916,1025.5469,1625.5469,2895.5778,87512
microtubule,3,3,1114.4844,108.945,881.5469,1353.5469,2572.7734,77756
microtubule,1,1,497.2031,95.7911,331.6562,739.6562,1299.2579,39267
microtubule,2,1,1382.3438,293.7422,771.6562,1866.6562,3173.6475,95916
microtubule,3,1,736.5781,207.1406,426.6562,1105.6562,1806.1626,54587
microtubule,1,2,1753.3594,332.5795,1320.3125,2781.3125,3934.6333,118915
microtubule,2,2,2136.0469,226.8617,1785.3125,2713.3125,4745.0193,143407
microtubule,3,2,2125.7031,335.4469,1471.3125,2963.3125,4723.1151,142745
cytoplasm,1,3,336.3906,117.0464,181.5469,639.5469,925.0682,27958
cytoplasm,2,3,638.0312,138.9529,321.5469,944.5469,1563.8277,47263
cytoplasm,3,3,185.3594,43.0942,111.5469,274.5469,605.2417,18292
cytoplasm,1,1,879.5625,360.6868,391.6562,1670.6562,2108.9489,63738
cytoplasm,2,1,730.8594,223.5979,349.6562,1248.6562,1794.0525,54221
cytoplasm,3,1,1091.9062,516.9585,320.6562,2308.6562,2558.6118,77328
cytoplasm,1,2,912.5312,132.4841,653.3125,1179.3125,2154.0806,65102
cytoplasm,2,2,1158.5625,190.7788,792.3125,1552.3125,2675.0808,80848
cytoplasm,3,2,976.8594,156.8025,619.3125,1294.3125,2290.303,69219
