measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,655.9531,246.6351,185.5938,1081.5938,1610.1506,48663
microtubule,2,3,929.9688,229.4307,462.5938,1448.5938,2190.411,66200
microtubule,3,3,898.5312,169.2188,529.5938,1196.5938,2123.8384,64188
microtubule,1,1,429.7344,77.843,241.1094,618.1094,1140.6019,34472
microtubule,2,1,561.9375,105.8181,369.1094,823.1094,1420.5577,42933
microtubule,3,1,628.8906,119.1806,360.1094,899.1094,1562.3388,47218
microtubule,1,2,990.6562,182.9745,609.625,1378.625,2325.2106,70274
microtubule,2,2,1978.25,440.6062,1239.625,3326.625,4416.5569,133480
microtubule,3,2,1609.4375,260.8681,1080.625,2206.625,3635.5529,109876
cytoplasm,1,3,63.4219,24.106,24.5938,136.5938,355.3958,10741
cytoplasm,2,3,96.4062,41.7483,37.5938,252.5938,425.2441,12852
cytoplasm,3,3,130.6094,28.2031,76.5938,193.5938,497.6733,15041
cytoplasm,1,1,372.7812,120.63,166.1094,662.1094,1019.997,30827
cytoplasm,2,1,412.8438,210.2992,79.1094,761.1094,1104.8341,33391
cytoplasm,3,1,468.8438,168.3739,248.1094,929.1094,1223.4207,36975
cytoplasm,1,2,774.6562,195.1662,394.625,1139.625,1867.8052,56450
cytoplasm,2,2,636.8594,157.4245,282.625,953.625,1576.004,47631
cytoplasm,3,2,910.4375,133.6741,599.625,1227.625,2155.338,65140
