measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1258.3438,364.8774,657.2969,1959.2969,2882.1772,87107
microtubule,2,3,2732.5156,510.8807,1461.2969,3640.2969,6003.91,181454
microtubule,3,3,1599.5469,259.6411,1036.2969,2114.2969,3604.7151,108944
microtubule,1,1,519.8438,112.313,281.8906,781.8906,1340.3529,40509
microtubule,2,1,763.1562,128.8434,492.8906,1081.8906,1855.5958,56081
microtubule,3,1,476.0938,97.2624,330.8906,767.8906,1247.7071,37709
microtubule,1,2,504.9219,153.2414,214.5625,910.5625,1311.5665,39639
microtubule,2,2,551.875,131.7091,327.5625,858.5625,1410.9953,42644
microtubule,3,2,519.1875,92.3562,322.5625,713.5625,1341.7756,40552
cytoplasm,1,3,296.0938,37.4429,212.2969,379.2969,844.4994,25523
cytoplasm,2,3,265.2969,63.3797,144.2969,456.2969,779.2834,23552
cytoplasm,3,3,364.0625,67.808,213.2969,544.2969,988.4312,29873
cytoplasm,1,1,1106.5312,189.4137,772.8906,1461.8906,2582.7328,78057
cytoplasm,2,1,756.5312,169.7515,373.8906,1031.8906,1841.5666,55657
cytoplasm,3,1,812.2188,190.3528,392.8906,1249.8906,1959.4914,59221
cytoplasm,1,2,791.3438,127.2233,535.5625,1168.5625,1918.0986,57970
cytoplasm,2,2,585.625,95.8848,347.5625,782.5625,1482.4649,44804
cytoplasm,3,2,685.2812,128.6016,361.5625,976.5625,1693.4988,51182
