measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3158.4219,554.5623,1891.5781,3992.5781,6905.2211,208694
microtubule,2,3,3344.0312,825.8881,985.5781,3992.5781,7298.2709,220573
microtubule,3,3,2739.8281,712.3832,1109.5781,3973.5781,6018.7995,181904
microtubule,1,1,717.1562,125.1354,467.6875,952.6875,1743.7922,52702
microtubule,2,1,559.0625,126.7023,269.6875,848.6875,1409.01,42584
microtubule,3,1,450.5312,110.4357,231.6875,736.6875,1179.1823,35638
microtubule,1,2,1121.375,244.5334,658.3125,1604.3125,2596.3319,78468
microtubule,2,2,1238.3125,250.5086,751.3125,1662.3125,2843.9609,85952
microtubule,3,2,1042.3125,223.1555,649.3125,1528.3125,2428.9077,73408
cytoplasm,1,3,201.4375,39.5831,125.5781,296.5781,643.4581,19447
cytoplasm,2,3,147.4375,40.6931,80.5781,238.5781,529.1067,15991
cytoplasm,3,3,117.1406,27.2978,67.5781,188.5781,464.9495,14052
cytoplasm,1,1,154.1094,30.1529,93.6875,214.6875,551.474,16667
cytoplasm,2,1,161.0938,43.4481,61.6875,228.6875,566.2643,17114
cytoplasm,3,1,102.2812,36.7336,32.6875,186.6875,441.7219,13350
cytoplasm,1,2,610.25,123.6745,368.3125,889.3125,1513.9645,45756
cytoplasm,2,2,581.9219,122.6664,321.3125,950.3125,1453.9763,43943
cytoplasm,3,2,396.8438,88.9851,239.3125,578.3125,1062.0516,32098
