measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1283.0625,256.0154,659.25,1692.25,2947.3271,89076
microtubule,2,3,1338.8125,126.4632,1056.25,1622.25,3065.3843,92644
microtubule,3,3,1094.0156,196.5929,713.25,1582.25,2546.998,76977
microtubule,1,1,907.4375,93.5032,719.2656,1122.2656,2160.3342,65291
microtubule,2,1,982.0781,121.3027,702.2656,1255.2656,2318.3946,70068
microtubule,3,1,596.5,76.3348,404.2656,770.2656,1501.8874,45391
microtubule,1,2,533.3438,79.968,317.8281,698.8281,1356.3674,40993
microtubule,2,2,587.0312,87.3437,417.8281,769.8281,1470.057,44429
microtubule,3,2,366.4688,78.2536,185.8281,516.8281,1002.9899,30313
cytoplasm,1,3,130.1562,29.5074,75.25,230.25,505.9122,15290
cytoplasm,2,3,90.5625,26.1466,35.25,140.25,422.0677,12756
cytoplasm,3,3,135.3281,40.0445,74.25,229.25,516.8642,15621
cytoplasm,1,1,236.6406,41.1411,137.2656,322.2656,739.8428,22360
cytoplasm,2,1,253.6094,39.0601,184.2656,328.2656,775.7761,23446
cytoplasm,3,1,229.4219,38.6376,159.2656,320.2656,724.5562,21898
cytoplasm,1,2,98.2031,24.7447,55.8281,185.8281,434.9058,13144
cytoplasm,2,2,103.1406,18.6146,52.8281,148.8281,445.3615,13460
cytoplasm,3,2,91.3906,19.0087,56.8281,130.8281,420.4795,12708
