 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.584,2175.575,95.255,1910,2482,5622.431,2728171
2,1.583,4469.484,175.637,4015,5058,7074.100,3432564
3,1.583,3469.883,244.867,2842,4392,5491.975,2664870
4,1.583,5902.212,608.237,4650,8266,9341.757,4532899
5,210.879,4333.633,703.356,2343,9781,913874.329,443439047
6,2.584,4182.339,352.550,3252,5238,10808.597,5244653
7,1.583,3830.034,157.115,3415,4341,6062.006,2941466
8,1.583,2887.001,268.064,2164,3474,4569.416,2217217
9,1.583,3558.111,135.712,3230,4025,5631.618,2732629
10,210.879,3162.750,520.693,1385,4467,666959.100,323628423
