 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.049,553.933,47.720,399,706,4458.541,778830.000
2,4.397,1499.829,148.285,1128,1927,6594.064,1151869.000
3,4.397,1001.268,117.104,675,1304,4402.118,768974.000
4,4.397,2403.440,207.809,1883,3266,10566.827,1845842.000
5,437.027,1624.855,524.308,603,3266,710104.698,124043019.000
6,8.049,1761.454,84.409,1495,1995,14177.728,2476604.000
7,4.397,2736.501,124.570,2368,3150,12031.144,2101633.000
8,4.397,2232.135,208.096,1739,2875,9813.678,1714280.000
9,4.397,2469.607,97.020,2175,2797,10857.731,1896658.000
10,437.027,2454.576,256.027,1663,3652,1072715.267,187384819.000
