measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1849.1094,227.9152,1477.5,2503.5,4130.6454,124839
microtubule,2,3,1425.7812,284.1982,755.5,2024.5,3234.1981,97746
microtubule,3,3,1828.5156,584.5589,408.5,2854.5,4087.0357,123521
microtubule,1,1,355.8594,74.9607,203.3281,536.3281,979.4645,29602
microtubule,2,1,325.75,50.288,225.3281,443.3281,915.7043,27675
microtubule,3,1,366.0938,103.9685,215.3281,684.3281,1001.137,30257
microtubule,1,2,1046.1875,117.0958,815.8594,1290.8594,2457.1316,74261
microtubule,2,2,933.5,183.1496,572.8594,1311.8594,2218.5026,67049
microtubule,3,2,1039.3438,200.3604,679.8594,1386.8594,2442.6392,73823
cytoplasm,1,3,181.3906,44.321,113.5,311.5,599.0543,18105
cytoplasm,2,3,122.1875,37.6723,46.5,203.5,473.6847,14316
cytoplasm,3,3,139.875,27.9242,82.5,213.5,511.14,15448
cytoplasm,1,1,259.6406,53.7206,138.3281,347.3281,775.7099,23444
cytoplasm,2,1,212.6094,68.4797,96.3281,369.3281,676.1157,20434
cytoplasm,3,1,657.5469,68.019,517.3281,841.3281,1618.3233,48910
cytoplasm,1,2,616.7969,94.5222,406.8594,824.8594,1547.8463,46780
cytoplasm,2,2,995.3281,239.2894,545.8594,1509.8594,2349.4309,71006
cytoplasm,3,2,1004.8281,223.3081,687.8594,1814.8594,2369.5483,71614
