measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1580.9531,307.5823,963.4531,2349.4531,3571.3626,107936
microtubule,2,3,1646.3125,417.916,448.4531,2380.4531,3709.7688,112119
microtubule,3,3,1546.8438,310.7612,947.4531,2299.4531,3499.132,105753
microtubule,1,1,1007.4844,115.4922,753.0156,1231.0156,2381.1952,71966
microtubule,2,1,1354.2969,204.0536,837.0156,1849.0156,3115.6115,94162
microtubule,3,1,1149.6719,203.5182,784.0156,1649.0156,2682.294,81066
microtubule,1,2,684.2812,150.5468,380.9375,1071.9375,1758.3508,53142
microtubule,2,2,824.9688,166.3207,514.9375,1384.9375,2056.2732,62146
microtubule,3,2,744.0938,153.9316,409.9375,1066.9375,1885.0108,56970
cytoplasm,1,3,127.1094,36.7433,64.4531,218.4531,492.677,14890
cytoplasm,2,3,156.4062,30.0921,93.4531,220.4531,554.7166,16765
cytoplasm,3,3,126.2188,25.0883,74.4531,177.4531,490.791,14833
cytoplasm,1,1,236.0625,49.5511,126.0156,371.0156,747.6184,22595
cytoplasm,2,1,458.7188,53.2781,324.0156,581.0156,1219.1192,36845
cytoplasm,3,1,372.7969,56.6063,264.0156,494.0156,1037.1695,31346
cytoplasm,1,2,250.7656,73.399,122.9375,416.9375,840.3303,25397
cytoplasm,2,2,425.7031,118.7922,165.9375,640.9375,1210.7811,36593
cytoplasm,3,2,626.3281,176.9839,312.9375,1111.9375,1635.6282,49433
