measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1357.6719,203.0215,906.2188,1819.2188,3096.9169,93597
microtubule,2,3,1756.4375,256.9455,1113.2188,2348.2188,3941.3502,119118
microtubule,3,3,1292.9219,299.8206,587.2188,1747.2188,2959.8012,89453
microtubule,1,1,1047.0469,150.5208,721.1719,1330.1719,2449.8192,74040
microtubule,2,1,1469.8594,159.4712,1150.1719,1782.1719,3345.1745,101100
microtubule,3,1,1077.6406,181.3395,641.1719,1361.1719,2514.6051,75998
microtubule,1,2,568.625,87.3712,388.6094,780.6094,1423.0723,43009
microtubule,2,2,648.6875,79.0596,439.6094,869.6094,1592.6141,48133
microtubule,3,2,656.6094,156.1889,365.6094,978.6094,1609.3896,48640
cytoplasm,1,3,195.75,57.1495,116.2188,385.2188,636.4104,19234
cytoplasm,2,3,168.4688,49.8821,85.2188,284.2188,578.6391,17488
cytoplasm,3,3,148.875,51.9915,63.2188,265.2188,537.147,16234
cytoplasm,1,1,408.3438,77.4079,261.1719,585.1719,1097.29,33163
cytoplasm,2,1,356.1562,59.9927,203.1719,501.1719,986.7769,29823
cytoplasm,3,1,434.1562,82.3052,293.1719,599.1719,1151.9511,34815
cytoplasm,1,2,219.4375,35.8398,160.6094,312.6094,683.6266,20661
cytoplasm,2,2,190.3281,41.2447,103.6094,293.6094,621.9841,18798
cytoplasm,3,2,172.7969,36.4412,100.6094,276.6094,584.8596,17676
