measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1111.5781,241.4962,679.1094,1654.1094,2571.7808,77726
microtubule,2,3,1450.2344,234.9807,827.1094,1871.1094,3288.9253,99400
microtubule,3,3,1741.5156,289.965,937.1094,2298.1094,3905.7477,118042
microtubule,1,1,949.8125,151.5117,713.5156,1341.5156,2238.9508,67667
microtubule,2,1,1262.2344,139.4976,977.5156,1581.5156,2900.541,87662
microtubule,3,1,1170.5625,120.2553,879.5156,1422.5156,2706.415,81795
microtubule,1,2,502.125,107.2261,260.5938,725.5938,1292.8719,39074
microtubule,2,2,735.25,125.3644,484.5938,984.5938,1786.5416,53994
microtubule,3,2,603.4375,92.5791,400.5938,845.5938,1507.4131,45558
cytoplasm,1,3,185.9219,44.0915,128.1094,319.1094,611.5945,18484
cytoplasm,2,3,150.0312,35.6986,69.1094,240.1094,535.5919,16187
cytoplasm,3,3,113.0312,40.781,44.1094,228.1094,457.24,13819
cytoplasm,1,1,538.9219,76.8839,376.5156,705.5156,1368.8415,41370
cytoplasm,2,1,388.0781,58.138,261.5156,540.5156,1049.412,31716
cytoplasm,3,1,411.5469,47.4827,333.5156,524.5156,1099.1099,33218
cytoplasm,1,2,397.5625,93.0206,225.5938,685.5938,1071.4485,32382
cytoplasm,2,2,246.6094,58.7249,137.5938,367.5938,751.7874,22721
cytoplasm,3,2,250.1562,49.0924,163.5938,355.5938,759.2984,22948
