measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1594.5312,330.8283,958,2405,3594.7226,108642
microtubule,2,3,1648.5938,518.5995,355,2585,3709.2063,112102
microtubule,3,3,1445.3906,332.2853,872,2057,3278.8997,99097
microtubule,1,1,892.875,244.9585,461.4531,1373.4531,2122.7465,64155
microtubule,2,1,855.6094,182.3818,425.4531,1139.4531,2043.8322,61770
microtubule,3,1,966.2344,168.2071,628.4531,1367.4531,2278.0936,68850
microtubule,1,2,499.9531,134.7906,236.4062,850.4062,1290.7874,39011
microtubule,2,2,506.2188,86.0441,317.4062,764.4062,1304.0556,39412
microtubule,3,2,511.7031,107.4918,338.4062,790.4062,1315.6694,39763
cytoplasm,1,3,88.2344,23.7706,50,160,404.9613,12239
cytoplasm,2,3,154.2344,45.2003,59,252,544.7241,16463
cytoplasm,3,3,83.5781,30.7203,24,171,395.1012,11941
cytoplasm,1,1,257.0781,40.7546,167.4531,360.4531,776.3717,23464
cytoplasm,2,1,314.5938,50.4937,167.4531,400.4531,898.1678,27145
cytoplasm,3,1,230.75,62.3161,126.4531,384.4531,720.6188,21779
cytoplasm,1,2,270.2812,69.643,132.4062,423.4062,804.4301,24312
cytoplasm,2,2,303.6875,91.3456,99.4062,533.4062,875.1718,26450
cytoplasm,3,2,243.3906,109.6471,47.4062,447.4062,747.486,22591
