measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2285.4688,386.3122,1585.0938,3075.0938,5059.7833,152920
microtubule,2,3,2269.5156,447.7467,1422.0938,3191.0938,5026.0007,151899
microtubule,3,3,1865.1562,341.6546,1186.0938,2639.0938,4169.722,126020
microtubule,1,1,653.8438,88.126,378.4219,832.4219,1616.6358,48859
microtubule,2,1,669.125,88.6066,517.4219,870.4219,1648.9957,49837
microtubule,3,1,605.9531,82.7524,470.4219,901.4219,1515.2218,45794
microtubule,1,2,373.7031,58.4908,221.1719,496.1719,1009.1111,30498
microtubule,2,2,386.4062,90.831,245.1719,644.1719,1036.0115,31311
microtubule,3,2,359.2344,65.2584,245.1719,542.1719,978.4718,29572
cytoplasm,1,3,261,59.3226,172.0938,382.0938,772.732,23354
cytoplasm,2,3,625.2188,110.0311,439.0938,913.0938,1544.0082,46664
cytoplasm,3,3,277.8438,73.1365,121.0938,416.0938,808.4006,24432
cytoplasm,1,1,443.9531,68.7607,312.4219,591.4219,1172.1677,35426
cytoplasm,2,1,488.4531,56.8289,347.4219,602.4219,1266.4017,38274
cytoplasm,3,1,497.625,127.2408,327.4219,833.4219,1285.8242,38861
cytoplasm,1,2,153.3281,21.8059,101.1719,193.1719,542.4411,16394
cytoplasm,2,2,166.6094,33.0444,100.1719,243.1719,570.5657,17244
cytoplasm,3,2,238.7031,36.372,172.1719,319.1719,723.2327,21858
