measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2730.9219,676.8912,1444.0469,3983.0469,6020.123,181944
microtubule,2,3,2483.5,514.8934,1361.0469,3337.0469,5496.178,166109
microtubule,3,3,2909.4844,605.9694,1665.0469,3983.0469,6398.2502,193372
microtubule,1,1,300.9375,39.7457,206.2812,415.2812,871.7306,26346
microtubule,2,1,469.7188,130.2253,256.2812,808.2812,1229.1448,37148
microtubule,3,1,335.9844,59.9465,247.2812,454.2812,945.9465,28589
microtubule,1,2,1345.1094,235.2938,872.4531,2042.4531,3069.818,92778
microtubule,2,2,1804.1719,198.003,1305.4531,2201.4531,4041.937,122158
microtubule,3,2,1849.8281,399.3054,1262.4531,2874.4531,4138.6195,125080
cytoplasm,1,3,152.8125,44.795,73.0469,255.0469,560.6724,16945
cytoplasm,2,3,168.5312,66.0228,56.0469,307.0469,593.9587,17951
cytoplasm,3,3,281.0156,85.3661,171.0469,587.0469,832.1577,25150
cytoplasm,1,1,194.75,83.5074,51.2812,399.2812,646.8661,19550
cytoplasm,2,1,78.1719,20.9922,32.2812,127.2812,399.9982,12089
cytoplasm,3,1,443.0625,73.8077,277.2812,591.2812,1172.6971,35442
cytoplasm,1,2,396.6406,126.9222,101.4531,653.4531,1061.3236,32076
cytoplasm,2,2,332.8906,85.2207,148.4531,495.4531,926.3255,27996
cytoplasm,3,2,632.6719,98.6889,476.4531,890.4531,1561.1476,47182
