measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2684.3906,426.5389,1957.1094,3576.1094,5915.1024,178770
microtubule,2,3,2493.3438,199.7942,2080.1094,2923.1094,5510.5381,166543
microtubule,3,3,2026.2031,296.3761,1444.1094,2545.1094,4521.3128,136646
microtubule,1,1,660.4688,87.7437,406.4375,857.4375,1632.7496,49346
microtubule,2,1,712.6406,87.6871,512.4375,938.4375,1743.2297,52685
microtubule,3,1,669.375,110.3786,393.4375,894.4375,1651.6096,49916
microtubule,1,2,451.5469,65.8851,280.5312,622.5312,1177.4286,35585
microtubule,2,2,506.1094,60.4816,406.5312,657.5312,1292.9712,39077
microtubule,3,2,451.4844,92.8321,305.5312,648.5312,1177.2963,35581
cytoplasm,1,3,355.3438,116.0532,147.1094,694.1094,983.071,29711
cytoplasm,2,3,315.1094,68.1867,134.1094,477.1094,897.87,27136
cytoplasm,3,3,231.0312,66.9642,119.1094,385.1094,719.8247,21755
cytoplasm,1,1,611.2812,186.4993,304.4375,1004.4375,1528.5893,46198
cytoplasm,2,1,453.2812,123.3106,234.4375,741.4375,1194.0056,36086
cytoplasm,3,1,457.4375,102.2296,227.4375,728.4375,1202.807,36352
cytoplasm,1,2,170.1562,34.2533,93.5312,264.5312,581.5508,17576
cytoplasm,2,2,117.6094,23.1978,68.5312,181.5312,470.2766,14213
cytoplasm,3,2,170.7812,43.9231,79.5312,268.5312,582.8743,17616
