measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2756.5156,607.0254,1422.4375,3781.4375,6067.1408,183365
microtubule,2,3,3150.0781,556.4787,1880.4375,3986.4375,6900.5558,208553
microtubule,3,3,1993.6719,373.5072,1166.4375,2592.4375,4451.7292,134543
microtubule,1,1,1077.3594,180.5158,724.8594,1490.8594,2518.9065,76128
microtubule,2,1,1150.75,251.3242,713.8594,1729.8594,2674.3198,80825
microtubule,3,1,888.3594,136.3235,467.8594,1134.8594,2118.6767,64032
microtubule,1,2,776.6562,126.1446,504.8594,1057.8594,1880.0146,56819
microtubule,2,2,694.7812,192.3264,455.8594,1426.8594,1706.6346,51579
microtubule,3,2,687.5469,104.5574,427.8594,872.8594,1691.315,51116
cytoplasm,1,3,248.6094,64.2024,76.4375,396.4375,756.3536,22859
cytoplasm,2,3,282.0938,93.8831,100.4375,496.4375,827.2607,25002
cytoplasm,3,3,544.3281,100.2747,365.4375,784.4375,1382.5729,41785
cytoplasm,1,1,1360.9375,341.9848,483.8594,1944.8594,3119.4166,94277
cytoplasm,2,1,1093.1094,235.996,329.8594,1422.8594,2552.259,77136
cytoplasm,3,1,1374.1094,189.5073,801.8594,1653.8594,3147.3096,95120
cytoplasm,1,2,690.9844,190.2499,222.8594,1063.8594,1698.5943,51336
cytoplasm,2,2,604.8438,123.9143,275.8594,929.8594,1516.1813,45823
cytoplasm,3,2,914.5469,148.9623,640.8594,1250.8594,2172.0142,65644
