measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1723.9375,320.5605,1253,2581,3870.8732,116988
microtubule,2,3,2057.7031,217.9709,1547,2410,4577.6613,138349
microtubule,3,3,1726.125,284.3452,955,2230,3875.5055,117128
microtubule,1,1,439.0781,87.3198,261.0938,684.0938,1158.3039,35007
microtubule,2,1,441.9062,75.7588,296.0938,604.0938,1164.2928,35188
microtubule,3,1,442.5156,121.0478,205.0938,707.0938,1165.5832,35227
microtubule,1,2,837.3906,161.2324,557.1562,1174.1562,1995.2924,60303
microtubule,2,2,757.5,82.9609,594.1562,965.1562,1826.1146,55190
microtubule,3,2,773.5156,105.5771,545.1562,1016.1562,1860.0295,56215
cytoplasm,1,3,152.8906,40.0108,85,274,543.9962,16441
cytoplasm,2,3,347.9219,98.1177,165,517,956.9979,28923
cytoplasm,3,3,239.2031,78.0462,93,379,726.7731,21965
cytoplasm,1,1,421.3906,82.9685,148.0938,607.0938,1120.8485,33875
cytoplasm,2,1,408.3594,130.0088,193.0938,741.0938,1093.2533,33041
cytoplasm,3,1,395.6875,88.0557,200.0938,554.0938,1066.4191,32230
cytoplasm,1,2,697.625,186.3856,331.1562,1148.1562,1699.3222,51358
cytoplasm,2,2,488.7344,103.681,304.1562,726.1562,1256.9717,37989
cytoplasm,3,2,394.6719,59.3384,287.1562,576.1562,1057.7832,31969
