measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,601.9375,170.8306,344.8281,1082.8281,1491.0346,45063
microtubule,2,3,920.1094,254.6067,552.8281,1563.8281,2164.8011,65426
microtubule,3,3,788.375,130.3893,550.8281,1041.8281,1885.838,56995
microtubule,1,1,1245.0469,233.5786,821.0469,1644.0469,2867.2547,86656
microtubule,2,1,1428.8125,149.5568,1026.0469,1791.0469,3256.4,98417
microtubule,3,1,1398.0625,180.3939,1061.0469,1817.0469,3191.2833,96449
microtubule,1,2,340.4062,83.327,173.875,501.875,934.9945,28258
microtubule,2,2,392.1875,55.6511,265.875,487.875,1044.6474,31572
microtubule,3,2,390.8594,63.7914,269.875,515.875,1041.8349,31487
cytoplasm,1,3,91.1094,44.9781,21.8281,225.8281,409.2958,12370
cytoplasm,2,3,113.1875,30.3108,53.8281,198.8281,456.0489,13783
cytoplasm,3,3,75.3906,18.9744,38.8281,129.8281,376.0095,11364
cytoplasm,1,1,530.8125,53.5847,355.0469,637.0469,1354.7791,40945
cytoplasm,2,1,466.7344,47.1596,346.0469,561.0469,1219.0862,36844
cytoplasm,3,1,506.3906,58.7405,416.0469,681.0469,1303.0629,39382
cytoplasm,1,2,103.2812,18.0429,70.875,153.875,432.8543,13082
cytoplasm,2,2,88.4219,18.9678,46.875,149.875,401.3879,12131
cytoplasm,3,2,120.2656,23.2137,72.875,171.875,468.8208,14169
