measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1044.125,209.5043,638.7656,1531.7656,2429.6688,73431
microtubule,2,3,1360.3438,211.6831,889.7656,1990.7656,3099.2993,93669
microtubule,3,3,1287.2812,250.0912,657.7656,1702.7656,2944.5808,88993
microtubule,1,1,1197.1406,149.6982,821.875,1490.875,2764.0539,83537
microtubule,2,1,1411.8125,182.6634,910.875,1671.875,3218.6469,97276
microtubule,3,1,1508.6094,168.1858,1153.875,1910.875,3423.6257,103471
microtubule,1,2,724.0156,98.989,519.5625,944.5625,1750.1119,52893
microtubule,2,2,911.8438,190.9167,433.5625,1197.5625,2147.8601,64914
microtubule,3,2,937.3438,155.933,470.5625,1257.5625,2201.8594,66546
cytoplasm,1,3,143.2656,29.6707,70.7656,209.7656,521.9928,15776
cytoplasm,2,3,210.3438,59.4498,80.7656,326.7656,664.0387,20069
cytoplasm,3,3,144.6406,35.784,76.7656,275.7656,524.9045,15864
cytoplasm,1,1,675.2344,56.1108,564.875,811.875,1658.8558,50135
cytoplasm,2,1,538.2188,79.2859,351.875,724.875,1368.7091,41366
cytoplasm,3,1,623.6094,98.4483,405.875,858.875,1549.5338,46831
cytoplasm,1,2,228.9062,35.9047,148.5625,293.5625,701.6595,21206
cytoplasm,2,2,201.4844,29.8474,139.5625,281.5625,643.5904,19451
cytoplasm,3,2,241.7344,51.1498,143.5625,347.5625,728.8245,22027
