measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2111.9844,285.2818,1519.5,2637.5,4693.667,141855
microtubule,2,3,2167.1562,288.7121,1581.5,3144.5,4810.5,145386
microtubule,3,3,1536.1406,244.3886,942.5,2005.5,3474.25,105001
microtubule,1,1,580.9062,83.7136,407.2344,773.2344,1464.6968,44267
microtubule,2,1,604.6719,74.1814,481.2344,803.2344,1515.0233,45788
microtubule,3,1,555.0625,74.1865,390.2344,796.2344,1409.9696,42613
microtubule,1,2,453.5781,79.746,309.5781,704.5781,1190.1013,35968
microtubule,2,2,490.625,130.0818,269.5781,854.5781,1268.5524,38339
microtubule,3,2,494.0469,78.7292,322.5781,709.5781,1275.7986,38558
cytoplasm,1,3,221.6094,35.2042,143.5,309.5,690.5751,20871
cytoplasm,2,3,118.6562,27.3352,62.5,196.5,472.5597,14282
cytoplasm,3,3,260.0156,52.2555,110.5,403.5,771.9048,23329
cytoplasm,1,1,687.6875,135.9433,437.2344,1109.2344,1690.8186,51101
cytoplasm,2,1,691.5625,97.4147,514.2344,1002.2344,1699.0244,51349
cytoplasm,3,1,1120.3906,270.4993,402.2344,1491.2344,2607.1185,78794
cytoplasm,1,2,650.4062,106.8437,413.5781,919.5781,1606.908,48565
cytoplasm,2,2,510.6875,72.9888,367.5781,705.5781,1311.0371,39623
cytoplasm,3,2,624.2344,92.8773,382.5781,816.5781,1551.486,46890
