measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1252.4531,246.3233,745.625,1718.625,2869.0083,86709
microtubule,2,3,1174.5625,172.6425,824.625,1524.625,2704.0657,81724
microtubule,3,3,969.3281,100.0736,686.625,1195.625,2269.4577,68589
microtubule,1,1,806.3438,162.2353,417.9062,1076.9062,1936.4292,58524
microtubule,2,1,955.9531,87.8164,763.9062,1188.9062,2253.2447,68099
microtubule,3,1,536.2812,69.6302,429.9062,735.9062,1364.54,41240
microtubule,1,2,778.4375,92.709,511.3594,947.3594,1870.0221,56517
microtubule,2,2,831.2344,96.0528,610.3594,1010.3594,1981.8257,59896
microtubule,3,2,512.2969,92.9287,341.3594,723.3594,1306.4379,39484
cytoplasm,1,3,80.7188,23.7251,42.625,147.625,387.7226,11718
cytoplasm,2,3,135.1094,26.0043,79.625,193.625,502.9012,15199
cytoplasm,3,3,149.5,49.4418,38.625,291.625,533.375,16120
cytoplasm,1,1,158.7031,30.9737,94.9062,232.9062,564.9738,17075
cytoplasm,2,1,297.7344,65.0715,163.9062,386.9062,859.3889,25973
cytoplasm,3,1,207.0781,39.8053,123.9062,305.9062,667.4136,20171
cytoplasm,1,2,411.75,137.4954,211.3594,761.3594,1093.518,33049
cytoplasm,2,2,567.0938,125.6023,368.3594,810.3594,1422.4767,42991
cytoplasm,3,2,489.0938,93.6546,319.3594,728.3594,1257.3025,37999
