measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1613.1562,318.5581,875.6094,2285.6094,3668.8723,110883
microtubule,2,3,1406.6719,381.4534,598.6094,2283.6094,3231.6173,97668
microtubule,3,3,1717.2188,362.961,807.6094,2243.6094,3889.2369,117543
microtubule,1,1,1519.9531,274.6084,922.7344,2134.7344,3471.239,104910
microtubule,2,1,1208.5781,240.5894,720.7344,1686.7344,2811.8657,84982
microtubule,3,1,1504.4219,343.1224,837.7344,2051.7344,3438.3497,103916
microtubule,1,2,923.4688,252.7233,418.9375,1550.9375,2230.9766,67426
microtubule,2,2,646.3281,139.993,426.9375,976.9375,1644.0987,49689
microtubule,3,2,771.125,197.5322,394.9375,1278.9375,1908.3708,57676
cytoplasm,1,3,155.3906,65.621,64.6094,326.6094,581.8817,17586
cytoplasm,2,3,246.9062,60.3084,143.6094,401.6094,775.6768,23443
cytoplasm,3,3,196.3281,75.7191,77.6094,409.6094,668.5717,20206
cytoplasm,1,1,384.375,55.6187,275.7344,530.7344,1066.5184,32233
cytoplasm,2,1,400.9375,46.8022,310.7344,542.7344,1101.5915,33293
cytoplasm,3,1,512.9375,67.3228,330.7344,643.7344,1338.7647,40461
cytoplasm,1,2,345.75,63.9737,213.9375,476.9375,1007.5891,30452
cytoplasm,2,2,366.3438,65.2888,241.9375,503.9375,1051.1988,31770
cytoplasm,3,2,404.1875,94.66,240.9375,632.9375,1131.3374,34192
