measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1416.9375,221.5287,816.3438,1775.3438,3217.9189,97254
microtubule,2,3,1188.0469,323.7047,487.3438,1814.3438,2733.2161,82605
microtubule,3,3,1593.3438,438.3439,558.3438,2432.3438,3591.48,108544
microtubule,1,1,1051.7656,174.0465,677.0625,1342.0625,2451.5729,74093
microtubule,2,1,680.3125,145.7746,386.0625,1088.0625,1664.9771,50320
microtubule,3,1,655.4062,145.6555,359.0625,963.0625,1612.2352,48726
microtubule,1,2,610.375,115.8584,315.1875,877.1875,1508.141,45580
microtubule,2,2,442.3906,139.8978,154.1875,780.1875,1152.4143,34829
microtubule,3,2,510.25,126.8052,264.1875,723.1875,1296.1145,39172
cytoplasm,1,3,146.5938,28.7142,107.3438,271.3438,527.8163,15952
cytoplasm,2,3,149.8125,57.7147,50.3438,309.3438,534.6323,16158
cytoplasm,3,3,76.5312,25.6161,30.3438,130.3438,379.4507,11468
cytoplasm,1,1,207.625,33.3152,125.0625,302.0625,664.0056,20068
cytoplasm,2,1,202.9531,34.7682,141.0625,307.0625,654.1123,19769
cytoplasm,3,1,138.5781,26.7214,90.0625,199.0625,517.7907,15649
cytoplasm,1,2,122.7188,30.4391,59.1875,218.1875,475.4714,14370
cytoplasm,2,2,119.5781,22.253,78.1875,178.1875,468.8208,14169
cytoplasm,3,2,102.375,46.967,34.1875,223.1875,432.3911,13068
