 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.092,1225.633,72.616,984,1437,2563.771,1244018
2,1.583,3665.805,287.149,3037,4523,5802.072,2815338
3,1.583,2828.116,380.970,1940,3699,4476.215,2171993
4,1.583,8391.616,1981.121,4360,14862,13281.874,6444761
5,231.356,4120.264,1103.400,0,14862,953249.275,462544944
6,2.092,595.660,49.969,419,740,1245.997,604595
7,1.583,1502.639,116.382,1148,1823,2378.310,1154027
8,1.583,1253.618,149.675,839,1685,1984.171,962779
9,1.583,1803.104,300.683,1142,2990,2853.873,1384784
10,231.356,1476.842,309.194,0,2990,341676.907,165791813
