 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.092,1723.805,103.556,1415,2036,3605.842,1749662
2,1.583,9720.829,576.444,8203,11288,15385.694,7465597
3,1.583,6364.285,398.702,5265,7466,10073.106,4887771
4,1.583,6094.318,518.934,4772,7479,9645.813,4680436
5,231.356,6439.734,1629.304,2221,11288,1489873.542,722931023
6,2.092,617.523,51.927,430,790,1291.730,626786
7,1.583,2086.850,163.688,1658,2498,3302.973,1602701
8,1.583,1770.355,228.703,1250,2493,2802.039,1359633
9,1.583,1445.289,198.143,1040,2061,2287.539,1109982
10,231.356,1689.372,358.611,578,2841,390846.961,189650588
