 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.532,2029.577,120.133,1681,2382,19345.045,3379245
2,4.397,3916.790,172.615,3425,4436,17220.335,3008095
3,4.397,2889.561,472.323,2144,3977,12704.079,2219183
4,4.397,4604.309,338.116,3754,5504,20243.039,3536109
5,606.751,3744.034,637.632,1937,5678,2271698.228,396826422
6,9.532,2053.461,89.058,1758,2347,19572.697,3419012
7,4.397,2296.927,95.806,2045,2650,10098.538,1764040
8,4.397,2084.603,99.756,1819,2420,9165.045,1600975
9,4.397,2159.418,96.190,1859,2468,9493.973,1658433
10,606.751,2160.701,119.113,1685,2687,1311008.267,229010488
