 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.532,1869.337,108.372,1521,2256,17817.710,3112446.000
2,4.397,4982.604,147.080,4551,5684,21906.231,3826640.000
3,4.397,3577.777,170.341,3004,4058,15729.850,2747733.000
4,4.397,3905.430,284.428,3135,4423,17170.388,2999370.000
5,606.751,3998.513,520.263,2305,5684,2426103.834,423798413.000
6,9.532,1928.250,86.251,1642,2245,18379.242,3210536.000
7,4.397,2372.253,103.263,2058,2738,10429.709,1821890.000
8,4.397,2082.879,96.879,1734,2363,9157.466,1599651.000
9,4.397,2140.681,102.975,1857,2468,9411.595,1644043.000
10,606.751,2157.027,140.001,1685,2816,1308779.535,228621167.000
