 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.846,669.283,52.928,508,861,6590.039,1151166
2,4.397,3321.764,185.391,2770,3791,14604.278,2551115
3,4.397,1252.431,87.110,994,1645,5506.366,961867
4,4.397,1793.701,320.913,1239,2813,7886.081,1377562
5,463.589,1753.310,702.827,765,3942,812815.224,141984773
6,9.846,926.742,63.854,689,1138,9125.093,1593996
7,4.397,2673.340,112.210,2320,2989,11753.452,2053125
8,4.397,1953.176,168.872,1617,2430,8587.220,1500039
9,4.397,2138.540,169.203,1787,2750,9402.184,1642399
10,463.589,2053.952,341.264,1120,3063,952189.635,166331074
