 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.753,2299.010,122.908,1828,2749,17824.289,8648876.000
2,1.583,4877.983,157.256,4341,5340,7720.653,3746291.000
3,1.583,3857.882,170.118,3416,4358,6106.082,2962853.000
4,1.583,7392.651,728.417,5703,10256,11700.757,5677556.000
5,150.174,4871.377,1019.978,2673,10256,731555.213,354972381.000
6,7.753,1219.171,133.943,878,1751,9452.264,4586520.000
7,1.583,4990.562,165.972,4405,5492,7898.839,3832752.000
8,1.583,3815.473,227.736,3193,4470,6038.959,2930283.000
9,1.583,4391.797,222.938,3808,5001,6951.140,3372900.000
10,150.174,3998.535,699.120,1870,5975,600476.776,291369219.000
