 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.753,3105.687,149.303,2607,3688,24078.478,11683595
2,1.583,7519.796,294.237,6740,8396,11901.996,5775203
3,1.583,5691.172,222.660,5028,6360,9007.732,4370820
4,1.583,5688.814,613.265,4654,7102,9004.000,4369009
5,150.174,5828.622,725.070,3887,8500,875308.636,424725824
6,7.753,1512.035,200.887,1071,2224,11722.848,5688275
7,1.583,8035.844,210.332,7425,8647,12718.774,6171528
8,1.583,5837.288,324.126,4999,6760,9238.998,4483037
9,1.583,6112.607,456.936,5065,7098,9674.761,4694482
10,150.174,5867.564,1153.464,2629,8789,881156.826,427563540
