 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.814,594.798,46.911,437,766,4647.850,811899
2,4.397,1128.318,135.388,833,1479,4960.697,866548
3,4.397,815.745,64.658,638,996,3586.457,626492
4,4.397,1041.796,145.881,714,1580,4580.299,800099
5,385.035,966.639,218.779,517,3458,372190.086,65015176
6,7.814,848.974,67.828,611,1114,6634.022,1158849
7,4.397,2779.264,154.017,2265,3146,12219.154,2134475
8,4.397,2391.987,242.574,1879,2993,10516.472,1837046
9,4.397,2144.118,277.154,1499,2713,9426.708,1646683
10,385.035,2371.762,345.967,1299,3342,913211.887,159522335
