 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.644,320.987,20.843,256,397,9836.305,817874.000
2,9.236,940.928,49.108,786,1087,8690.872,722633.000
3,9.236,911.547,103.192,638,1144,8419.490,700068.000
4,9.236,1081.840,76.644,870,1341,9992.399,830853.000
5,356.747,920.372,138.491,424,1397,328340.326,27301006.000
6,30.644,302.892,19.803,238,367,9281.803,771768.000
7,9.236,774.400,37.660,659,895,7152.733,594739.000
8,9.236,596.785,62.569,443,771,5512.198,458331.000
9,9.236,569.264,35.451,452,713,5258.002,437195.000
10,356.747,617.164,102.016,344,1009,220171.569,18306936.000
