 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.644,296.984,19.599,227,376,9100.765,756715
2,9.236,1193.185,46.382,1068,1353,11020.836,916366
3,9.236,863.180,107.331,591,1077,7972.747,662922
4,9.236,808.858,55.544,654,969,7471.007,621203
5,356.747,891.040,178.645,386,1353,317875.904,26430905
6,30.644,289.290,18.511,228,363,8864.994,737111
7,9.236,821.490,36.293,706,928,7587.677,630904
8,9.236,613.681,59.926,455,784,5668.256,471307
9,9.236,572.757,38.799,465,682,5290.258,439877
10,356.747,640.811,115.153,325,1017,228607.464,19008368
