 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.116,1487.659,78.788,1242,1806,4635.618,2249340
2,1.583,3563.965,237.499,2907,4130,5640.884,2737125
3,1.583,2684.167,252.054,2132,3250,4248.379,2061440
4,1.583,2619.759,335.863,1926,3325,4146.438,2011975
5,169.499,2743.556,474.467,1491,5054,465030.154,225646483
6,3.116,782.413,70.643,581,1025,2438.037,1183008
7,1.583,2291.622,173.083,1839,2733,3627.077,1759966
8,1.583,1763.969,185.023,1303,2239,2791.931,1354728
9,1.583,1713.104,103.372,1451,2040,2711.425,1315664
10,169.499,1747.881,291.193,1064,2780,296264.151,143756191
