 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.116,1291.409,70.519,1080,1519,4024.093,1952610.000
2,1.583,1858.997,92.154,1584,2172,2942.338,1427710.000
3,1.583,1850.001,143.392,1419,2243,2928.099,1420801.000
4,1.583,2346.423,211.800,1680,2850,3713.814,1802053.000
5,169.499,1975.741,213.227,1285,2850,334886.279,162496798.000
6,3.116,671.863,57.617,480,870,2093.559,1015857.000
7,1.583,1904.139,126.315,1568,2357,3013.787,1462379.000
8,1.583,1517.350,145.338,1169,1949,2401.594,1165325.000
9,1.583,1507.368,134.890,1196,1922,2385.795,1157659.000
10,169.499,1459.812,259.749,695,2476,247436.841,120063726.000
