 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,585.195,77.831,380,792,1330.772,98898.000
2,2.274,1750.142,200.851,1289,2122,3979.936,295774.000
3,2.274,899.994,101.902,696,1262,2046.644,152099.000
4,2.274,472.568,101.274,264,684,1074.650,79864.000
5,2.274,1431.982,267.326,876,2032,3256.420,242005.000
6,2.274,727.467,84.077,551,913,1654.308,122942.000
7,2.274,1054.320,191.063,574,1352,2397.590,178180.000
8,2.274,3009.373,439.443,1617,3708,6843.507,508584.000
9,2.274,1391.053,207.738,851,1861,3163.345,235088.000
10,2.274,143.893,21.086,96,204,327.223,24318.000
11,2.274,278.095,32.236,199,383,632.405,46998.000
12,2.274,368.911,40.100,257,478,838.928,62346.000
13,2.274,199.746,31.315,130,278,454.234,33757.000
14,2.274,443.746,105.098,271,739,1009.106,74993.000
15,2.274,442.450,64.178,281,616,1006.159,74774.000
16,2.274,235.142,23.894,179,308,534.728,39739.000
17,2.274,569.633,51.199,423,682,1295.382,96268.000
18,2.274,498.124,47.681,399,619,1132.767,84183.000
19,2.274,110.296,18.001,58,151,250.820,18640.000
20,2.274,123.083,15.610,81,179,279.898,20801.000
21,2.274,142.923,19.448,92,198,325.016,24154.000
