 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,525.976,71.582,342,670,1196.104,88890.000
2,2.274,2219.272,302.162,1588,2752,5046.768,375057.000
3,2.274,325.627,46.438,208,420,740.497,55031.000
4,2.274,495.704,99.662,302,707,1127.263,83774.000
5,2.274,2192.420,247.601,1689,2837,4985.704,370519.000
6,2.274,358.349,43.148,272,459,814.909,60561.000
7,2.274,386.698,41.439,296,526,879.377,65352.000
8,2.274,1690.195,125.180,1378,2054,3843.613,285643.000
9,2.274,312.059,28.735,251,370,709.643,52738.000
10,2.274,166.663,15.507,133,206,379.002,28166.000
11,2.274,993.692,78.421,781,1169,2259.720,167934.000
12,2.274,167.083,13.912,135,202,379.957,28237.000
13,2.274,156.538,14.253,103,199,355.979,26455.000
14,2.274,912.237,79.333,752,1110,2074.485,154168.000
15,2.274,163.828,14.275,126,203,372.556,27687.000
16,2.274,180.964,15.292,139,218,411.525,30583.000
17,2.274,1044.734,104.752,823,1319,2375.792,176560.000
18,2.274,157.615,14.477,121,200,358.428,26637.000
19,2.274,118.657,13.943,88,161,269.833,20053.000
20,2.274,150.290,21.767,106,214,341.769,25399.000
21,2.274,115.420,12.693,82,148,262.473,19506.000
