 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,630.964,104.078,403,932,1434.854,106633.000
2,2.274,245.864,29.965,166,317,559.110,41551.000
3,2.274,875.231,107.517,628,1145,1990.331,147914.000
4,2.274,921.160,139.516,595,1229,2094.777,155676.000
5,2.274,307.941,40.726,184,414,700.277,52042.000
6,2.274,1005.024,127.009,696,1249,2285.488,169849.000
7,2.274,1457.491,250.926,960,2109,3314.429,246316.000
8,2.274,389.509,48.620,283,544,885.768,65827.000
9,2.274,1533.905,178.744,1153,2054,3488.199,259230.000
10,2.274,265.740,40.725,170,374,604.309,44910.000
11,2.274,212.367,27.222,142,288,482.936,35890.000
12,2.274,519.249,64.847,375,731,1180.805,87753.000
13,2.274,265.822,30.290,181,371,604.497,44924.000
14,2.274,201.272,23.554,134,260,457.706,34015.000
15,2.274,457.053,57.544,339,613,1039.369,77242.000
16,2.274,246.225,30.090,175,353,559.931,41612.000
17,2.274,221.053,27.474,157,296,502.689,37358.000
18,2.274,493.473,45.991,399,662,1122.190,83397.000
19,2.274,110.988,16.093,68,173,252.394,18757.000
20,2.274,115.763,17.948,74,163,263.253,19564.000
21,2.274,145.467,17.944,105,193,330.802,24584.000
