 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,418.290,69.343,262,563,951.218,70691
2,2.274,1405.343,195.579,996,1791,3195.841,237503
3,2.274,205.136,32.158,133,289,466.493,34668
4,2.274,458.018,115.304,211,656,1041.562,77405
5,2.274,1813.444,264.674,1106,2212,4123.888,306472
6,2.274,216.899,24.202,167,298,493.243,36656
7,2.274,317.254,62.655,183,452,721.457,53616
8,2.274,1592.426,287.797,1156,2245,3621.279,269120
9,2.274,147.462,16.858,115,197,335.337,24921
10,2.274,172.213,16.556,126,220,391.623,29104
11,2.274,1129.947,64.534,993,1317,2569.572,190961
12,2.274,192.858,26.360,144,286,438.571,32593
13,2.274,186.083,19.362,145,236,423.164,31448
14,2.274,1351.769,277.787,923,1855,3074.010,228449
15,2.274,245.278,69.698,123,420,557.778,41452
16,2.274,149.172,14.166,112,183,339.226,25210
17,2.274,861.787,88.790,705,1138,1959.759,145642
18,2.274,165.095,29.817,111,248,375.436,27901
19,2.274,121.148,11.795,95,155,275.498,20474
20,2.274,178.976,21.901,131,244,407.004,30247
21,2.274,116.805,12.472,80,150,265.621,19740
