 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,853.053,95.949,649,1133,1939.898,144166.000
2,2.274,307.172,28.571,235,374,698.528,51912.000
3,2.274,576.201,54.538,406,696,1310.319,97378.000
4,2.274,801.201,109.437,591,1130,1821.983,135403.000
5,2.274,340.870,30.322,270,427,775.160,57607.000
6,2.274,547.497,44.199,452,654,1245.044,92527.000
7,2.274,804.669,154.998,455,1055,1829.868,135989.000
8,2.274,302.911,34.308,207,390,688.840,51192.000
9,2.274,461.692,45.104,330,578,1049.918,78026.000
10,2.274,262.325,32.960,179,352,596.545,44333.000
11,2.274,211.107,23.117,158,284,480.070,35677.000
12,2.274,637.964,60.771,484,787,1450.772,107816.000
13,2.274,186.077,26.114,128,263,423.151,31447.000
14,2.274,179.722,22.723,118,243,408.699,30373.000
15,2.274,417.604,49.732,282,543,949.657,70575.000
16,2.274,157.621,21.453,107,218,358.441,26638.000
17,2.274,185.959,26.198,134,261,422.882,31427.000
18,2.274,283.260,39.361,206,401,644.152,47871.000
19,2.274,110.728,16.085,71,151,251.802,18713.000
20,2.274,115.805,15.550,78,148,263.347,19571.000
21,2.274,141.077,17.077,100,178,320.818,23842.000
