 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.793,1185.995,77.259,935,1418,10428.553,1821688
2,4.397,3394.973,211.063,2925,4156,14926.142,2607339
3,4.397,2563.954,204.245,2012,3029,11272.535,1969117
4,4.397,4173.943,256.324,3366,4775,18350.917,3205588
5,710.419,3386.595,500.798,2012,5007,2405903.169,420269706
6,8.793,516.335,49.688,364,682,4540.174,793090
7,4.397,2030.294,157.603,1487,2442,8926.275,1559266
8,4.397,557.499,68.347,410,765,2451.067,428159
9,4.397,537.969,82.102,360,835,2365.202,413160
10,710.419,800.107,430.419,285,3438,568411.746,99291709
