 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,10373.224,814.644,8448,12913,20544.221,9968668
2,1.981,1080.827,80.153,860,1415,2140.584,1038675
3,1.981,9292.175,690.606,7606,11470,18403.198,8929780
4,1.981,995.432,77.051,754,1239,1971.458,956610
5,1.981,7682.704,684.701,5897,9266,15215.634,7383079
6,1.981,1002.033,122.807,704,1396,1984.532,962954
7,1.981,5875.256,1069.721,4047,8698,11635.974,5646121
8,1.981,887.408,96.234,650,1161,1757.516,852799
9,1.981,6214.565,862.027,3863,8504,12307.977,5972197
10,1.981,801.569,81.630,549,1100,1587.512,770308
11,1.981,4444.182,768.756,2859,6952,8801.725,4270859
12,1.981,673.820,72.435,495,930,1334.504,647541
13,1.981,318.502,42.750,197,462,630.794,306080
14,1.981,371.698,36.853,246,502,736.150,357202
