 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,7873.948,1077.464,4412,10410,15594.393,7566864.000
2,1.981,1099.629,91.322,832,1363,2177.820,1056743.000
3,1.981,8540.460,1051.378,6327,11619,16914.423,8207382.000
4,1.981,1043.871,88.622,779,1376,2067.392,1003160.000
5,1.981,7495.799,1127.349,5052,10970,14845.467,7203463.000
6,1.981,1007.489,103.649,740,1336,1995.337,968197.000
7,1.981,6088.876,1040.810,3776,9263,12059.049,5851410.000
8,1.981,977.087,104.735,685,1344,1935.126,938981.000
9,1.981,7200.543,1016.018,4948,12906,14260.711,6919722.000
10,1.981,1055.897,99.792,756,1412,2091.209,1014717.000
11,1.981,4950.326,668.379,3399,6796,9804.145,4757263.000
12,1.981,884.415,103.596,673,1420,1751.589,849923.000
13,1.981,279.576,36.667,180,403,553.703,268673.000
14,1.981,474.170,42.548,346,622,939.095,455677.000
