 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,12015.094,972.419,9831,15219,23795.953,11546505.000
2,1.981,7351.495,494.750,5977,8469,14559.673,7064787.000
3,1.981,10387.230,717.155,8830,13202,20571.960,9982128.000
4,1.981,5917.592,280.255,5211,6800,11719.820,5686806.000
5,1.981,11066.286,1058.093,7981,15510,21916.835,10634701.000
6,1.981,6101.231,429.341,5084,7246,12083.518,5863283.000
7,1.981,7299.786,1179.460,5243,13348,14457.262,7015094.000
8,1.981,3640.006,500.276,2325,4939,7209.050,3498046.000
9,1.981,7689.223,877.529,5683,10355,15228.544,7389343.000
10,1.981,3977.137,350.460,3073,5091,7876.740,3822029.000
11,1.981,8593.678,923.739,6570,11384,17019.823,8258525.000
12,1.981,4453.155,430.871,3327,5622,8819.496,4279482.000
13,1.981,303.469,36.662,206,410,601.022,291634.000
14,1.981,470.778,42.829,346,640,932.379,452418.000
