 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,11271.823,1211.550,7916,14171,22323.902,10832222
2,1.981,2412.891,214.934,1843,3063,4778.742,2318788
3,1.981,8122.438,885.554,6153,10691,16086.529,7805663
4,1.981,1509.475,117.471,1159,1901,2989.522,1450605
5,1.981,8441.360,786.406,6155,10568,16718.155,8112147
6,1.981,1602.978,154.346,1162,2046,3174.706,1540462
7,1.981,5278.255,455.396,4190,6704,10453.610,5072403
8,1.981,1722.465,162.153,1343,2160,3411.351,1655289
9,1.981,4196.344,409.449,3249,5752,8310.881,4032687
10,1.981,1114.095,90.507,822,1395,2206.470,1070645
11,1.981,4211.840,509.313,3220,6975,8341.569,4047578
12,1.981,1061.373,84.154,731,1389,2102.054,1019979
13,1.981,390.079,49.233,257,585,772.554,374866
14,1.981,497.488,45.233,357,634,985.278,478086
