 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,10495.927,739.912,8309,12351,20787.236,10086586
2,1.981,1199.822,82.790,941,1439,2376.254,1153029
3,1.981,9259.703,762.405,6976,10959,18338.889,8898575
4,1.981,1106.887,82.867,887,1395,2192.194,1063718
5,1.981,10448.308,844.048,8662,13874,20692.926,10040824
6,1.981,1211.072,89.760,886,1542,2398.534,1163840
7,1.981,6298.247,908.805,3925,9301,12473.709,6052615
8,1.981,909.944,88.157,634,1209,1802.148,874456
9,1.981,5260.243,770.425,3856,8095,10417.938,5055094
10,1.981,862.870,72.616,682,1147,1708.918,829218
11,1.981,5567.328,889.342,4089,8775,11026.120,5350202
12,1.981,847.925,81.561,629,1127,1679.320,814856
13,1.981,346.888,37.590,244,485,687.013,333359
14,1.981,444.009,42.712,316,579,879.363,426693
