 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.533,3105.965,138.014,2698,3673,32716.316,5714975.000
2,4.356,15640.560,680.328,14065,16383,68137.627,11902466.000
3,4.397,7896.341,322.695,7006,8884,34716.600,6064390.000
4,4.397,9989.365,616.480,8723,11474,43918.666,7671832.000
5,514.470,10399.705,1805.259,6093,16383,5350335.198,934611097.000
6,10.533,1802.212,97.124,1457,2177,18983.389,3316070.000
7,4.356,5446.980,280.577,4741,6183,23729.606,4145152.000
8,4.397,3246.604,148.422,2877,3751,14273.833,2493392.000
9,4.397,3793.018,230.500,3162,4520,16676.166,2913038.000
10,514.470,3878.128,661.249,2430,6727,1995180.273,348523514.000
