 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.533,1048.529,65.869,828,1263,11044.561,1929294
2,4.356,3965.064,223.619,3423,4649,17273.684,3017414
3,4.397,1798.409,265.100,1299,2528,7906.781,1381178
4,4.397,4562.818,693.490,2923,6651,20060.622,3504244
5,514.470,3413.893,849.524,1164,7141,1756344.976,306803115
6,10.533,1937.048,87.890,1654,2269,20403.673,3564169
7,4.356,3558.696,133.134,3213,4020,15503.354,2708168
8,4.397,2479.656,168.727,2015,2965,10901.914,1904376
9,4.397,3162.987,206.947,2694,3787,13906.207,2429174
10,514.470,3043.631,383.739,1992,4759,1565856.551,273528079
