 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.354,765.832,56.171,619,976,4866.383,850073
2,4.397,2266.285,172.891,1735,3202,9963.819,1740507
3,4.397,1513.747,115.535,1167,1817,6655.255,1162558
4,5.862,2659.783,420.137,1960,4584,15591.800,2723618
5,549.373,1819.846,438.264,901,5016,999774.795,174643379
6,6.354,519.767,63.457,352,785,3302.794,576941
7,4.397,4152.053,203.266,3573,4733,18254.679,3188777
8,4.397,3071.001,153.453,2649,3597,13501.788,2358529
9,5.862,4082.714,208.297,3542,4911,23933.100,4180699
10,549.373,3362.456,624.813,1287,5281,1847243.178,322681460
