 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.354,813.329,59.977,641,1017,5168.199,902795
2,4.397,3541.469,322.985,2799,4246,15570.218,2719848
3,4.397,1509.480,111.686,1197,1843,6636.495,1159281
4,5.862,2077.043,300.222,1583,3217,12175.744,2126892
5,549.373,1873.522,631.030,911,4246,1029262.743,179794414
6,6.354,667.938,91.000,464,962,4244.329,741411
7,4.397,5007.855,292.936,4157,5853,22017.250,3846033
8,4.397,3276.918,296.354,2627,3937,14407.109,2516673
9,5.862,4231.194,333.344,3559,5320,24803.501,4332743
10,549.373,3717.767,765.961,1472,5899,2042441.383,356779213
