 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1226.639,278.083,650,1921,2789.456,207302.000
2,2.274,1757.059,155.193,1364,2076,3995.666,296943.000
3,2.274,433.284,54.051,318,556,985.316,73225.000
4,2.274,948.533,315.674,371,1806,2157.024,160302.000
5,2.274,1801.148,510.279,909,2687,4095.926,304394.000
6,2.274,394.751,78.674,236,579,897.690,66713.000
7,2.274,467.473,60.262,330,684,1063.065,79003.000
8,2.274,1108.201,125.269,848,1619,2520.121,187286.000
9,2.274,303.976,31.825,233,387,691.262,51372.000
10,2.274,157.858,24.813,106,233,358.979,26678.000
11,2.274,803.633,140.240,526,1146,1827.513,135814.000
12,2.274,350.621,42.659,238,473,797.335,59255.000
13,2.274,216.858,36.929,151,311,493.149,36649.000
14,2.274,880.201,131.582,619,1286,2001.634,148754.000
15,2.274,384.959,52.016,280,532,875.421,65058.000
16,2.274,204.272,21.090,158,260,464.528,34522.000
17,2.274,1237.349,153.784,928,1695,2813.811,209112.000
18,2.274,384.213,55.977,242,518,873.725,64932.000
19,2.274,110.343,16.916,60,154,250.928,18648.000
20,2.274,124.124,21.030,55,205,282.267,20977.000
21,2.274,136.574,16.585,94,185,310.578,23081.000
