 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1505.260,181.009,1071,1926,3423.059,254389.000
2,2.274,1436.527,235.977,1018,2027,3266.754,242773.000
3,2.274,1354.047,105.852,1082,1646,3079.191,228834.000
4,2.274,1750.669,320.412,996,2387,3981.133,295863.000
5,2.274,1503.243,191.325,1219,2203,3418.470,254048.000
6,2.274,1369.379,114.875,1124,1661,3114.055,231425.000
7,2.274,1659.479,269.632,1040,2330,3773.763,280452.000
8,2.274,1517.604,153.836,1083,1855,3451.128,256475.000
9,2.274,1432.793,113.282,1186,1733,3258.263,242142.000
10,2.274,318.692,37.278,234,403,724.727,53859.000
11,2.274,1246.893,148.840,975,1574,2835.516,210725.000
12,2.274,1092.633,59.018,954,1254,2484.718,184655.000
13,2.274,311.107,40.918,217,410,707.476,52577.000
14,2.274,1318.201,145.699,949,1643,2997.674,222776.000
15,2.274,1149.189,113.470,815,1377,2613.331,194213.000
16,2.274,247.828,30.537,159,348,563.578,41883.000
17,2.274,1094.964,211.750,764,1643,2490.020,185049.000
18,2.274,929.840,77.055,750,1101,2114.517,157143.000
19,2.274,111.000,15.841,70,152,252.421,18759.000
20,2.274,128.509,26.520,70,244,292.237,21718.000
21,2.274,144.497,20.668,85,205,328.596,24420.000
