 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1072.692,172.725,730,1478,2439.371,181285.000
2,2.274,4095.000,0.000,4095,4095,9312.293,692055.000
3,2.274,597.266,56.405,480,740,1358.222,100938.000
4,2.274,474.953,81.670,282,698,1080.073,80267.000
5,2.274,3205.645,486.931,1958,4095,7289.843,541754.000
6,2.274,389.112,43.044,273,510,884.867,65760.000
7,2.274,724.189,93.017,533,911,1646.853,122388.000
8,2.274,4015.846,179.781,3325,4095,9132.293,678678.000
9,2.274,557.828,91.063,393,808,1268.538,94273.000
10,2.274,248.882,26.849,191,326,565.973,42061.000
11,2.274,1483.290,203.024,1048,1868,3373.097,250676.000
12,2.274,611.746,79.027,432,866,1391.149,103385.000
13,2.274,300.000,32.247,215,387,682.219,50700.000
14,2.274,1982.503,366.205,1219,2772,4508.339,335043.000
15,2.274,1424.538,150.326,1133,1752,3239.492,240747.000
16,2.274,343.834,33.070,256,430,781.901,58108.000
17,2.274,2311.130,177.231,1738,2719,5255.659,390581.000
18,2.274,1350.503,245.096,717,1775,3071.131,228235.000
19,2.274,106.550,15.120,67,143,242.302,18007.000
20,2.274,126.379,16.735,58,159,287.393,21358.000
21,2.274,133.142,17.617,78,183,302.774,22501.000
