 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.573,1165.262,73.860,940,1413,6493.558,3150868
2,1.583,3217.398,301.934,2577,4111,5092.354,2470962
3,1.583,2175.432,157.254,1771,2758,3443.177,1670732
4,1.583,4057.776,379.283,3261,4807,6422.466,3116372
5,128.772,2862.681,704.298,1382,4988,368633.108,178871765
6,5.573,1048.832,78.421,777,1355,5844.738,2836041
7,1.583,5496.720,356.663,4482,6431,8699.963,4221481
8,1.583,3984.725,458.069,3027,5077,6306.845,3060269
9,1.583,5121.745,503.469,4197,6276,8106.469,3933500
10,128.772,4575.791,854.173,2240,6908,589233.711,285913749
