 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.579,721.799,56.732,559,917,7636.039,1333884
2,4.397,3452.850,333.471,2632,4204,15180.603,2651789
3,4.397,1700.721,102.389,1442,2092,7477.294,1306154
4,4.397,1901.018,113.916,1589,2244,8357.907,1459982
5,459.359,1847.981,439.758,968,4302,848886.034,148285720
6,10.579,271.362,32.909,175,382,2870.788,501477
7,4.397,6075.336,971.110,4108,8069,26710.473,4665858
8,4.397,658.790,66.743,488,891,2896.400,505951
9,4.397,1065.699,200.423,681,1685,4685.392,818457
10,459.359,1231.138,1207.205,311,8499,565533.837,98788988
