 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.147,661.256,68.366,463,967,5387.025,2613945
2,1.583,3493.061,181.264,2900,3955,5528.661,2682671
3,1.583,2169.569,350.979,1515,3045,3433.897,1666229
4,1.539,2441.174,321.882,1768,3452,3758.131,1823557
5,226.175,2405.423,540.224,1045,5354,544047.213,263987914
6,8.147,896.905,97.658,588,1243,7306.775,3545465
7,1.583,5682.590,218.306,5095,6338,8994.149,4364229
8,1.583,3716.449,622.761,2635,5010,5882.230,2854233
9,1.539,4009.648,304.290,3255,4945,6172.760,2995207
10,226.175,3957.642,906.709,1485,6593,895120.962,434339355
