 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.147,646.017,59.779,454,877,5262.880,2553706.000
2,1.583,1929.516,205.094,1483,2373,3053.951,1481868.000
3,1.583,1426.862,223.298,922,1896,2258.373,1095830.000
4,1.539,4253.189,834.118,2496,6717,6547.685,3177132.000
5,226.175,2080.053,708.289,747,6717,470456.754,228279631.000
6,8.147,562.245,85.780,352,902,4580.415,2222554.000
7,1.583,4423.824,217.225,3785,4968,7001.831,3397497.000
8,1.583,2451.801,816.945,1214,3787,3880.601,1882983.000
9,1.539,3603.395,298.029,2990,4388,5547.343,2691736.000
10,226.175,3057.670,850.487,836,5033,691569.368,335570058.000
