 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.048,688.238,74.069,483,995,2097.777,1017904.000
2,1.583,2877.430,220.295,2317,3472,4554.267,2209866.000
3,1.583,1328.340,213.644,1001,1859,2102.437,1020165.000
4,1.583,2088.525,140.973,1741,2551,3305.624,1603987.000
5,311.887,1925.377,439.262,983,7222,600500.662,291380809.000
6,3.048,424.257,43.887,296,572,1293.152,627476.000
7,1.583,1349.967,77.947,1128,1622,2136.668,1036775.000
8,1.583,757.130,88.306,536,1011,1198.352,581476.000
9,1.583,1073.695,107.851,833,1373,1699.397,824598.000
10,311.887,964.756,199.899,362,6236,300895.016,146003225.000
